partner_id,partner_segment,region,channel,price_band,quality_score,eligible_for_test,treatment_group,baseline_commission_rate,test_incentive_rate,bookings_before,bookings_after,adr,gross_revenue_before,gross_revenue_after,platform_margin_before,platform_margin_after,cancellation_rate_before,cancellation_rate_after,cannibalization_pressure,booking_delta,revenue_delta,margin_delta
100700,Growth,Central Europe,Direct,Budget,61.7,0,0,0.155,0.0,143,137,80.71,11541.1,11056.86,1788.87,1713.81,0.107,0.0992,0.01,-6,-484.2399999999998,-75.05999999999995
100701,Core,North Europe,Mobile,Budget,74.5,1,0,0.165,0.0,162,195,70.1,11355.75,13668.96,1873.7,2255.38,0.1255,0.1189,0.01,33,2313.209999999999,381.68000000000006
100702,Growth,South Europe,Corporate,Midscale,85.6,1,1,0.155,0.025,292,331,122.3,35712.41,40482.21,5535.42,5262.69,0.1141,0.1193,0.01,39,4769.799999999996,-272.7300000000005
100703,Long Tail,Central Europe,Mobile,Budget,94.9,0,0,0.15,0.0,134,122,65.15,8730.05,7948.25,1309.51,1192.24,0.1024,0.0837,0.01,-12,-781.7999999999993,-117.26999999999998
100704,Core,North Europe,Direct,Midscale,85.8,1,1,0.165,0.025,144,144,166.74,24009.94,24009.94,3961.64,3361.39,0.0853,0.0768,0.01,0,0.0,-600.25
100705,Core,West Europe,Direct,Upscale,63.3,0,0,0.165,0.0,143,133,169.98,24307.73,22607.89,4010.78,3730.3,0.0878,0.0976,0.01,-10,-1699.8400000000001,-280.48
100706,Premium,Central Europe,Corporate,Upscale,75.7,0,0,0.175,0.0,438,470,168.91,73983.06,79388.21,12947.04,13892.94,0.144,0.1275,0.01,32,5405.150000000009,945.8999999999996
100707,Premium,West Europe,Corporate,Budget,80.6,0,0,0.175,0.0,299,255,101.0,30199.82,25755.7,5284.97,4507.25,0.1119,0.1152,0.01,-44,-4444.119999999999,-777.7200000000003
100708,Core,West Europe,Affiliate,Upscale,79.8,1,0,0.165,0.0,261,230,230.41,60135.79,52993.22,9922.4,8743.88,0.0799,0.0894,0.01,-31,-7142.57,-1178.5200000000004
100709,Core,West Europe,Affiliate,Budget,83.4,1,1,0.165,0.025,226,222,88.53,20007.14,19653.03,3301.18,2751.42,0.1229,0.1258,0.01,-4,-354.1100000000006,-549.7599999999998
100710,Long Tail,West Europe,Affiliate,Midscale,68.8,0,0,0.15,0.0,147,156,104.99,15433.33,16378.22,2315.0,2456.73,0.0901,0.0869,0.025,9,944.8899999999994,141.73000000000002
100711,Core,South Europe,Direct,Upscale,78.6,1,0,0.165,0.0,172,191,209.03,35952.38,39923.87,5932.14,6587.44,0.1279,0.1476,0.01,19,3971.4900000000052,655.2999999999993
100712,Premium,South Europe,Direct,Budget,82.2,0,0,0.175,0.0,261,293,67.63,17652.7,19817.01,3089.22,3467.98,0.1256,0.1322,0.01,32,2164.3099999999977,378.7600000000002
100713,Long Tail,West Europe,Direct,Budget,86.3,0,0,0.15,0.0,65,68,82.55,5365.7,5613.34,804.85,842.0,0.0611,0.0387,0.01,3,247.64000000000033,37.14999999999998
100714,Premium,Central Europe,Direct,Budget,69.9,0,0,0.175,0.0,316,314,82.74,26145.81,25980.33,4575.52,4546.56,0.1168,0.1247,0.01,-2,-165.47999999999956,-28.960000000000036
100715,Growth,North Europe,Mobile,Midscale,74.5,1,1,0.155,0.025,183,213,143.3,26223.34,30522.24,4064.62,3967.89,0.1167,0.1132,0.01,30,4298.9000000000015,-96.73000000000002
100716,Core,North Europe,Direct,Midscale,51.0,0,0,0.165,0.0,104,93,145.37,15118.99,13519.86,2494.63,2230.78,0.1887,0.197,0.01,-11,-1599.1299999999992,-263.8499999999999
100717,Growth,South Europe,Direct,Budget,71.8,1,1,0.155,0.025,223,207,73.7,16434.95,15255.76,2547.42,1983.25,0.0817,0.0719,0.01,-16,-1179.1900000000005,-564.1700000000001
100718,Core,Central Europe,Affiliate,Budget,72.8,1,1,0.165,0.025,178,191,91.59,16303.14,17493.82,2690.02,2449.13,0.135,0.1137,0.01,13,1190.6800000000003,-240.88999999999987
100719,Long Tail,North Europe,Direct,Midscale,67.8,0,0,0.15,0.0,171,156,150.73,25774.56,23513.63,3866.18,3527.04,0.1051,0.0986,0.01,-15,-2260.9300000000003,-339.1399999999999
100720,Core,North Europe,Direct,Budget,79.7,1,0,0.165,0.0,197,196,59.19,11659.46,11600.28,1923.81,1914.05,0.0605,0.0605,0.01,-1,-59.17999999999847,-9.759999999999991
100721,Core,West Europe,Affiliate,Midscale,77.4,1,1,0.165,0.025,158,163,74.5,11770.48,12142.97,1942.13,1700.02,0.091,0.0989,0.025,5,372.4899999999998,-242.11000000000013
100722,Growth,Central Europe,Direct,Upscale,55.4,0,0,0.155,0.0,182,186,204.25,37173.61,37990.61,5761.91,5888.54,0.1185,0.1158,0.01,4,817.0,126.63000000000011
100723,Long Tail,North Europe,Affiliate,Midscale,80.2,0,0,0.15,0.0,220,239,112.2,24684.5,26816.34,3702.67,4022.45,0.0645,0.0504,0.01,19,2131.84,319.77999999999975
100724,Growth,West Europe,Corporate,Upscale,68.7,1,0,0.155,0.0,282,303,291.76,82275.96,88402.89,12752.77,13702.45,0.1115,0.1173,0.01,21,6126.929999999993,949.6800000000003
100725,Growth,South Europe,Direct,Midscale,82.9,1,1,0.155,0.025,274,305,165.64,45385.93,50520.83,7034.82,6567.71,0.1119,0.1451,0.01,31,5134.9000000000015,-467.1099999999997
100726,Growth,West Europe,Corporate,Upscale,65.2,0,0,0.155,0.0,279,268,164.06,45773.81,43969.1,7094.94,6815.21,0.1135,0.0941,0.01,-11,-1804.7099999999991,-279.72999999999956
100727,Growth,North Europe,Corporate,Budget,78.3,1,0,0.155,0.0,273,276,62.08,16948.79,17135.04,2627.06,2655.93,0.0795,0.0914,0.01,3,186.25,28.86999999999989
100728,Core,North Europe,Mobile,Budget,75.2,1,1,0.165,0.025,140,137,79.2,11087.58,10849.99,1829.45,1519.0,0.0928,0.0976,0.01,-3,-237.59000000000015,-310.45000000000005
100729,Core,West Europe,Affiliate,Midscale,81.0,1,0,0.165,0.0,264,259,169.92,44859.79,44010.17,7401.87,7261.68,0.0899,0.0918,0.025,-5,-849.6200000000026,-140.1899999999996
100730,Core,West Europe,Affiliate,Budget,79.2,1,1,0.165,0.025,292,371,81.58,23820.6,30265.22,3930.4,4237.13,0.0974,0.1024,0.01,79,6444.620000000003,306.73
100731,Growth,Central Europe,Affiliate,Upscale,75.4,1,1,0.155,0.025,320,356,260.9,83488.42,92880.87,12940.71,12074.51,0.1239,0.1192,0.01,36,9392.449999999997,-866.1999999999989
100732,Growth,South Europe,Mobile,Midscale,62.6,0,0,0.155,0.0,130,135,149.81,19475.24,20224.29,3018.66,3134.76,0.1172,0.1312,0.01,5,749.0499999999993,116.10000000000036
100733,Core,South Europe,Direct,Upscale,63.2,0,0,0.165,0.0,149,140,200.86,29927.65,28119.94,4938.06,4639.79,0.0747,0.0712,0.01,-9,-1807.7100000000028,-298.27000000000044
100734,Growth,Central Europe,Corporate,Budget,72.2,1,0,0.155,0.0,166,181,71.4,11852.66,12923.69,1837.16,2003.17,0.0858,0.0982,0.01,15,1071.0300000000007,166.01
100735,Premium,West Europe,Affiliate,Midscale,77.9,0,0,0.175,0.0,216,231,125.5,27106.95,28989.38,4743.72,5073.14,0.0976,0.0991,0.025,15,1882.4300000000003,329.4200000000001
100736,Growth,West Europe,Mobile,Midscale,71.9,1,1,0.155,0.025,244,280,180.53,44048.38,50547.33,6827.5,6571.15,0.1282,0.1304,0.025,36,6498.950000000004,-256.35000000000036
100737,Core,Central Europe,Direct,Budget,84.3,1,1,0.165,0.025,219,231,93.38,20450.77,21571.36,3374.38,3019.99,0.1188,0.1323,0.01,12,1120.5900000000001,-354.3900000000003
100738,Core,West Europe,Direct,Midscale,75.2,1,0,0.165,0.0,206,225,141.21,29088.35,31771.26,4799.58,5242.26,0.1408,0.1557,0.025,19,2682.91,442.6800000000003
100739,Core,South Europe,Affiliate,Midscale,68.3,1,1,0.165,0.025,111,128,147.16,16334.45,18836.12,2695.18,2637.06,0.1073,0.1148,0.01,17,2501.6699999999983,-58.11999999999989
100740,Growth,South Europe,Affiliate,Upscale,75.2,1,1,0.155,0.025,177,198,218.96,38755.3,43353.39,6007.07,5635.94,0.1155,0.1136,0.01,21,4598.0899999999965,-371.1300000000001
100741,Growth,North Europe,Direct,Midscale,80.3,1,1,0.155,0.025,339,368,108.88,36910.88,40068.45,5721.19,5208.9,0.0545,0.1024,0.01,29,3157.5699999999997,-512.29
100742,Long Tail,West Europe,Direct,Budget,81.2,0,0,0.15,0.0,201,217,71.84,14439.55,15588.97,2165.93,2338.35,0.1005,0.0999,0.01,16,1149.42,172.42000000000007
100743,Growth,North Europe,Direct,Midscale,96.8,1,0,0.155,0.0,241,221,162.64,39196.53,35943.71,6075.46,5571.27,0.0456,0.0365,0.01,-20,-3252.8199999999997,-504.1899999999996
100744,Core,North Europe,Affiliate,Midscale,71.3,1,1,0.165,0.025,246,239,141.03,34692.83,33705.63,5724.32,4718.79,0.0992,0.0835,0.01,-7,-987.2000000000044,-1005.5299999999997
100745,Core,West Europe,Direct,Budget,77.3,1,0,0.165,0.0,224,223,80.73,18082.73,18002.01,2983.65,2970.33,0.1699,0.1444,0.01,-1,-80.72000000000116,-13.320000000000164
100746,Core,West Europe,Corporate,Midscale,82.3,1,1,0.165,0.025,276,238,135.24,37327.54,32188.24,6159.04,4506.35,0.0962,0.0959,0.025,-38,-5139.299999999999,-1652.6899999999996
100747,Core,South Europe,Direct,Budget,77.8,1,0,0.165,0.0,262,282,53.68,14063.32,15136.86,2320.45,2497.58,0.072,0.0958,0.01,20,1073.5400000000009,177.1300000000001
100748,Premium,Central Europe,Direct,Budget,73.0,0,0,0.175,0.0,234,214,74.15,17350.4,15867.46,3036.32,2776.8,0.1091,0.1012,0.01,-20,-1482.9400000000023,-259.52
100749,Long Tail,Central Europe,Direct,Midscale,62.5,0,0,0.15,0.0,146,140,118.43,17291.21,16580.62,2593.68,2487.09,0.0976,0.1205,0.01,-6,-710.5900000000001,-106.58999999999969
100750,Core,West Europe,Affiliate,Budget,72.9,1,0,0.165,0.0,222,218,83.91,18627.49,18291.86,3073.54,3018.16,0.075,0.0798,0.01,-4,-335.630000000001,-55.38000000000011
100751,Core,West Europe,Affiliate,Midscale,67.3,1,0,0.165,0.0,186,187,156.89,29181.67,29338.56,4814.97,4840.86,0.1578,0.1572,0.025,1,156.89000000000306,25.889999999999418
100752,Growth,West Europe,Affiliate,Budget,60.7,0,0,0.155,0.0,180,174,109.38,19687.83,19031.57,3051.61,2949.89,0.1392,0.1212,0.01,-6,-656.260000000002,-101.72000000000025
100753,Core,North Europe,Corporate,Midscale,70.0,1,0,0.165,0.0,328,326,143.7,47133.63,46846.23,7777.05,7729.63,0.1108,0.1109,0.01,-2,-287.3999999999942,-47.42000000000007
100754,Premium,Central Europe,Direct,Budget,67.5,0,0,0.175,0.0,227,226,101.36,23007.65,22906.3,4026.34,4008.6,0.0952,0.1179,0.01,-1,-101.35000000000218,-17.740000000000236
100755,Growth,West Europe,Mobile,Upscale,83.8,1,1,0.155,0.025,290,306,133.63,38752.59,40890.66,6006.65,5315.79,0.0791,0.0905,0.01,16,2138.070000000007,-690.8599999999997
100756,Core,North Europe,Direct,Budget,84.0,1,1,0.165,0.025,351,339,105.94,37184.44,35913.18,6135.43,5027.85,0.1252,0.1466,0.01,-12,-1271.260000000002,-1107.58
100757,Long Tail,Central Europe,Direct,Midscale,69.0,0,0,0.15,0.0,154,169,162.39,25008.71,27444.63,3751.31,4116.69,0.111,0.0973,0.01,15,2435.920000000002,365.37999999999965
100758,Growth,West Europe,Affiliate,Budget,75.4,1,1,0.155,0.025,256,232,95.32,24400.98,22113.38,3782.15,2874.74,0.03,0.0227,0.01,-24,-2287.5999999999985,-907.4100000000003
100759,Core,North Europe,Direct,Budget,59.4,0,0,0.165,0.0,175,172,91.89,16080.63,15804.96,2653.3,2607.82,0.1745,0.1643,0.01,-3,-275.6700000000001,-45.48000000000002
100760,Premium,North Europe,Affiliate,Midscale,73.1,0,0,0.175,0.0,272,261,126.45,34395.35,33004.37,6019.19,5775.76,0.1034,0.1187,0.01,-11,-1390.979999999996,-243.42999999999938
100761,Growth,South Europe,Mobile,Upscale,82.0,1,1,0.155,0.025,204,231,208.88,42612.4,48252.27,6604.92,6272.8,0.0975,0.0757,0.01,27,5639.869999999995,-332.1199999999999
100762,Growth,South Europe,Mobile,Upscale,86.2,1,0,0.155,0.0,536,466,232.43,124582.76,108312.63,19310.33,16788.46,0.1113,0.1137,0.01,-70,-16270.12999999999,-2521.8700000000026
100763,Growth,North Europe,Affiliate,Budget,70.9,1,0,0.155,0.0,126,120,90.7,11427.89,10883.7,1771.32,1686.97,0.1129,0.1093,0.01,-6,-544.1899999999987,-84.34999999999991
100764,Long Tail,Central Europe,Affiliate,Budget,88.5,0,0,0.15,0.0,139,138,71.92,9996.2,9924.29,1499.43,1488.64,0.1003,0.1189,0.01,-1,-71.90999999999985,-10.789999999999964
100765,Growth,Central Europe,Direct,Midscale,62.8,0,0,0.155,0.0,239,262,157.61,37668.14,41293.11,5838.56,6400.43,0.0996,0.0878,0.01,23,3624.970000000001,561.8699999999999
100766,Growth,Central Europe,Direct,Midscale,65.5,0,0,0.155,0.0,238,245,110.77,26363.0,27138.38,4086.26,4206.45,0.0765,0.0771,0.01,7,775.380000000001,120.1899999999996
100767,Growth,North Europe,Direct,Budget,85.1,1,1,0.155,0.025,208,206,106.12,22073.64,21861.39,3421.41,2841.98,0.0925,0.0915,0.01,-2,-212.25,-579.4299999999998
100768,Growth,North Europe,Mobile,Midscale,94.7,1,1,0.155,0.025,129,136,112.47,14508.25,15295.52,2248.78,1988.42,0.1106,0.1116,0.01,7,787.2700000000004,-260.3600000000001
100769,Core,Central Europe,Corporate,Midscale,82.9,1,1,0.165,0.025,132,147,127.07,16773.61,18679.7,2767.65,2615.16,0.0717,0.0812,0.01,15,1906.0900000000001,-152.49000000000024
100770,Growth,West Europe,Direct,Midscale,77.6,1,0,0.155,0.0,236,210,107.97,25481.16,22673.91,3949.58,3514.46,0.0756,0.067,0.025,-26,-2807.25,-435.1199999999999
100771,Core,South Europe,Affiliate,Midscale,56.0,0,0,0.165,0.0,79,78,133.93,10580.58,10446.65,1745.8,1723.7,0.1482,0.1653,0.01,-1,-133.9300000000003,-22.09999999999991
100772,Core,South Europe,Mobile,Midscale,57.8,0,0,0.165,0.0,213,213,131.36,27979.51,27979.51,4616.62,4616.62,0.1044,0.1273,0.01,0,0.0,0.0
100773,Long Tail,North Europe,Mobile,Budget,79.3,0,0,0.15,0.0,205,198,64.62,13246.21,12793.9,1986.93,1919.09,0.0816,0.083,0.01,-7,-452.3099999999995,-67.84000000000015
100774,Growth,South Europe,Affiliate,Midscale,74.4,1,1,0.155,0.025,283,379,154.22,43645.07,58450.46,6764.99,7598.56,0.088,0.0761,0.01,96,14805.39,833.5700000000006
100775,Long Tail,Central Europe,Affiliate,Budget,66.9,0,0,0.15,0.0,177,170,97.22,17207.86,16527.32,2581.18,2479.1,0.104,0.0968,0.01,-7,-680.5400000000009,-102.07999999999993
100776,Core,South Europe,Mobile,Midscale,78.7,1,0,0.165,0.0,95,99,158.38,15045.93,15679.45,2482.58,2587.11,0.0533,0.0533,0.01,4,633.5200000000004,104.5300000000002
100777,Growth,West Europe,Mobile,Midscale,79.2,1,1,0.155,0.025,203,205,130.71,26533.91,26795.33,4112.76,3483.39,0.0786,0.0772,0.025,2,261.4200000000019,-629.3700000000003
100778,Premium,Central Europe,Direct,Midscale,87.4,0,0,0.175,0.0,181,190,134.47,24338.66,25548.87,4259.26,4471.05,0.0886,0.0874,0.01,9,1210.2099999999991,211.78999999999996
100779,Long Tail,West Europe,Corporate,Budget,79.4,0,0,0.15,0.0,76,82,77.96,5924.91,6392.67,888.74,958.9,0.0974,0.1024,0.01,6,467.7600000000002,70.15999999999997
100780,Growth,South Europe,Direct,Budget,90.3,1,0,0.155,0.0,203,192,102.22,20750.56,19626.15,3216.34,3042.05,0.1086,0.1038,0.01,-11,-1124.4099999999999,-174.28999999999996
100781,Long Tail,Central Europe,Mobile,Midscale,78.1,0,0,0.15,0.0,227,226,150.67,34201.88,34051.21,5130.28,5107.68,0.1392,0.137,0.01,-1,-150.66999999999825,-22.599999999999454
100782,Core,South Europe,Direct,Midscale,76.8,1,1,0.165,0.025,364,347,125.95,45846.04,43704.87,7564.6,6118.68,0.1324,0.1165,0.01,-17,-2141.1699999999983,-1445.92
100783,Core,West Europe,Direct,Upscale,88.6,1,0,0.165,0.0,157,141,179.33,28155.41,25286.07,4645.64,4172.2,0.1044,0.1006,0.01,-16,-2869.34,-473.4400000000005
100784,Long Tail,North Europe,Direct,Midscale,68.2,0,0,0.15,0.0,131,143,117.12,15342.66,16748.1,2301.4,2512.21,0.1005,0.0952,0.01,12,1405.4399999999987,210.80999999999995
100785,Core,North Europe,Direct,Upscale,98.0,1,1,0.165,0.025,262,258,236.01,61834.43,60890.39,10202.68,8524.66,0.0555,0.0419,0.01,-4,-944.0400000000009,-1678.0200000000004
100786,Premium,West Europe,Direct,Budget,81.8,0,0,0.175,0.0,230,180,104.53,24043.01,18816.27,4207.53,3292.85,0.0896,0.0684,0.01,-50,-5226.739999999998,-914.6799999999998
100787,Core,West Europe,Direct,Midscale,81.8,1,0,0.165,0.0,314,364,153.74,48273.4,55960.25,7965.11,9233.44,0.1037,0.1226,0.025,50,7686.8499999999985,1268.3300000000008
100788,Premium,South Europe,Affiliate,Budget,83.3,0,0,0.175,0.0,216,200,75.74,16360.24,15148.37,2863.04,2650.97,0.108,0.1097,0.01,-16,-1211.869999999999,-212.07000000000016
100789,Core,West Europe,Direct,Midscale,96.8,1,1,0.165,0.025,182,182,168.46,30659.9,30659.9,5058.88,4292.39,0.0881,0.0713,0.025,0,0.0,-766.4899999999998
100790,Growth,South Europe,Mobile,Budget,85.9,1,0,0.155,0.0,172,197,66.77,11484.45,13153.7,1780.09,2038.82,0.0815,0.0902,0.01,25,1669.25,258.73
100791,Core,Central Europe,Mobile,Budget,61.9,0,0,0.165,0.0,162,160,87.65,14199.19,14023.89,2342.87,2313.94,0.1308,0.1223,0.01,-2,-175.3000000000011,-28.929999999999836
100792,Core,West Europe,Mobile,Midscale,92.0,1,1,0.165,0.025,75,75,121.44,9108.24,9108.24,1502.86,1275.15,0.1093,0.1315,0.025,0,0.0,-227.7099999999998
100793,Growth,South Europe,Direct,Midscale,74.6,1,0,0.155,0.0,200,178,104.54,20907.71,18607.86,3240.7,2884.22,0.1191,0.1067,0.01,-22,-2299.8499999999985,-356.48
100794,Growth,South Europe,Direct,Budget,79.1,1,0,0.155,0.0,233,199,72.72,16943.4,14470.98,2626.23,2243.0,0.0913,0.0884,0.01,-34,-2472.420000000002,-383.23
100795,Core,West Europe,Corporate,Budget,65.2,0,0,0.165,0.0,74,73,65.02,4811.3,4746.28,793.86,783.14,0.0867,0.0951,0.01,-1,-65.02000000000044,-10.720000000000027
100796,Growth,North Europe,Direct,Midscale,83.3,1,1,0.155,0.025,245,276,134.91,33052.48,37234.63,5123.13,4840.5,0.066,0.0312,0.01,31,4182.149999999994,-282.6300000000001
100797,Growth,South Europe,Direct,Budget,71.5,1,0,0.155,0.0,143,147,86.71,12400.09,12746.94,1922.01,1975.78,0.0835,0.0908,0.01,4,346.85000000000036,53.76999999999998
100798,Premium,Central Europe,Corporate,Budget,79.0,0,0,0.175,0.0,263,252,78.12,20544.79,19685.5,3595.34,3444.96,0.0986,0.0702,0.01,-11,-859.2900000000009,-150.3800000000001
100799,Premium,South Europe,Corporate,Midscale,75.2,0,0,0.175,0.0,254,254,121.86,30952.64,30952.64,5416.71,5416.71,0.1095,0.1049,0.01,0,0.0,0.0
100800,Premium,Central Europe,Direct,Budget,97.3,0,0,0.175,0.0,296,247,91.75,27157.08,22661.49,4752.49,3965.76,0.0366,0.0506,0.01,-49,-4495.59,-786.7299999999996
100801,Core,Central Europe,Mobile,Midscale,97.8,1,0,0.165,0.0,302,315,118.82,35883.3,37427.95,5920.74,6175.61,0.0587,0.0567,0.01,13,1544.6499999999942,254.8699999999999
100802,Long Tail,West Europe,Affiliate,Midscale,78.5,0,0,0.15,0.0,35,36,105.91,3706.96,3812.87,556.04,571.93,0.0989,0.0889,0.025,1,105.90999999999985,15.889999999999986
100803,Core,South Europe,Mobile,Budget,78.6,1,1,0.165,0.025,135,164,67.38,9096.42,11050.47,1500.91,1547.07,0.0701,0.0786,0.01,29,1954.0499999999993,46.159999999999854
100804,Growth,West Europe,Direct,Budget,74.3,1,1,0.155,0.025,197,216,83.07,16363.87,17942.11,2536.4,2332.47,0.1083,0.113,0.01,19,1578.2399999999998,-203.9300000000003
100805,Growth,Central Europe,Direct,Budget,89.1,1,1,0.155,0.025,121,122,88.59,10719.28,10807.87,1661.49,1405.02,0.0734,0.0895,0.01,1,88.59000000000015,-256.47
100806,Premium,North Europe,Affiliate,Budget,74.7,0,0,0.175,0.0,306,305,61.55,18834.25,18772.7,3295.99,3285.22,0.0789,0.0916,0.01,-1,-61.54999999999927,-10.769999999999982
100807,Growth,West Europe,Direct,Budget,73.8,1,0,0.155,0.0,151,147,69.53,10499.25,10221.13,1627.38,1584.27,0.0993,0.0924,0.01,-4,-278.1200000000008,-43.11000000000013
100808,Core,Central Europe,Mobile,Upscale,87.8,1,1,0.165,0.025,299,321,221.61,66261.97,71137.44,10933.23,9959.24,0.0923,0.1102,0.01,22,4875.470000000001,-973.9899999999998
100809,Long Tail,West Europe,Direct,Upscale,72.6,0,0,0.15,0.0,185,185,214.55,39690.83,39690.83,5953.63,5953.63,0.0781,0.0501,0.01,0,0.0,0.0
100810,Growth,South Europe,Mobile,Midscale,77.6,1,1,0.155,0.025,209,205,118.66,24799.05,24324.43,3843.85,3162.18,0.0877,0.135,0.01,-4,-474.619999999999,-681.6700000000001
100811,Growth,West Europe,Mobile,Midscale,62.2,0,0,0.155,0.0,183,156,151.31,27689.74,23604.37,4291.91,3658.68,0.1226,0.1369,0.025,-27,-4085.3700000000026,-633.23
100812,Long Tail,Central Europe,Affiliate,Midscale,85.0,0,0,0.15,0.0,83,85,147.65,12254.75,12550.05,1838.21,1882.51,0.0665,0.0739,0.01,2,295.2999999999993,44.299999999999955
100813,Core,Central Europe,Mobile,Upscale,97.4,1,0,0.165,0.0,231,260,218.41,50453.04,56786.97,8324.75,9369.85,0.0303,0.02,0.01,29,6333.93,1045.1000000000004
100814,Growth,West Europe,Direct,Budget,85.2,1,1,0.155,0.025,306,337,77.33,23661.62,26058.71,3667.55,3387.63,0.0469,0.0632,0.01,31,2397.09,-279.9200000000001
100815,Long Tail,South Europe,Affiliate,Budget,92.6,0,0,0.15,0.0,167,179,79.54,13283.32,14237.81,1992.5,2135.67,0.0666,0.0663,0.01,12,954.4899999999998,143.17000000000007
100816,Long Tail,West Europe,Direct,Budget,69.5,0,0,0.15,0.0,204,223,61.63,12573.54,13744.6,1886.03,2061.69,0.0698,0.0554,0.01,19,1171.0599999999995,175.66000000000008
100817,Core,South Europe,Mobile,Budget,80.4,1,0,0.165,0.0,180,184,73.51,13230.99,13525.01,2183.11,2231.63,0.082,0.058,0.01,4,294.02000000000044,48.51999999999998
100818,Core,South Europe,Mobile,Budget,68.6,1,1,0.165,0.025,165,159,76.39,12603.59,12145.28,2079.59,1700.34,0.1454,0.1743,0.01,-6,-458.3099999999995,-379.2500000000002
100819,Core,Central Europe,Corporate,Upscale,75.7,1,1,0.165,0.025,143,151,253.38,36233.46,38260.51,5978.52,5356.47,0.0614,0.0633,0.01,8,2027.050000000003,-622.0500000000002
100820,Growth,North Europe,Mobile,Upscale,85.7,1,0,0.155,0.0,454,503,307.39,139555.47,154617.62,21631.1,23965.73,0.0777,0.0848,0.01,49,15062.149999999994,2334.630000000001
100821,Core,North Europe,Corporate,Budget,79.0,1,0,0.165,0.0,117,123,72.74,8510.33,8946.76,1404.21,1476.22,0.1455,0.156,0.01,6,436.4300000000003,72.00999999999999
100822,Core,South Europe,Direct,Midscale,63.9,0,0,0.165,0.0,233,249,120.21,28008.66,29932.0,4621.43,4938.78,0.1192,0.1006,0.01,16,1923.3400000000001,317.34999999999945
100823,Core,West Europe,Corporate,Midscale,64.8,0,0,0.165,0.0,242,232,137.59,33297.36,31921.44,5494.06,5267.04,0.0988,0.0994,0.025,-10,-1375.920000000002,-227.02000000000044
100824,Premium,West Europe,Affiliate,Midscale,64.2,0,0,0.175,0.0,289,284,147.84,42724.69,41985.51,7476.82,7347.46,0.1048,0.1015,0.025,-5,-739.1800000000003,-129.35999999999967
100825,Growth,North Europe,Direct,Midscale,82.9,1,0,0.155,0.0,170,168,184.93,31438.35,31068.49,4872.94,4815.62,0.0986,0.0976,0.01,-2,-369.85999999999694,-57.31999999999971
100826,Core,West Europe,Affiliate,Budget,98.0,1,0,0.165,0.0,141,140,83.74,11806.81,11723.07,1948.12,1934.31,0.1135,0.111,0.01,-1,-83.73999999999978,-13.809999999999945
100827,Growth,Central Europe,Direct,Upscale,91.6,1,1,0.155,0.025,230,276,248.48,57150.37,68580.44,8858.31,8915.46,0.0649,0.054,0.01,46,11430.07,57.149999999999636
100828,Long Tail,North Europe,Direct,Upscale,59.0,0,0,0.15,0.0,145,114,217.81,31582.3,24830.22,4737.34,3724.53,0.0955,0.0592,0.01,-31,-6752.079999999998,-1012.81
100829,Growth,West Europe,Direct,Midscale,92.2,1,1,0.155,0.025,195,211,98.15,19139.48,20709.9,2966.62,2692.29,0.0431,0.0454,0.025,16,1570.420000000002,-274.3299999999999
100830,Core,Central Europe,Direct,Midscale,87.4,1,1,0.165,0.025,193,198,127.25,24559.13,25195.37,4052.26,3527.35,0.0855,0.0979,0.01,5,636.239999999998,-524.9100000000003
100831,Core,North Europe,Affiliate,Midscale,62.5,0,0,0.165,0.0,145,127,99.85,14478.27,12680.97,2388.91,2092.36,0.0754,0.0575,0.01,-18,-1797.300000000001,-296.5499999999997
100832,Core,South Europe,Mobile,Budget,75.0,1,0,0.165,0.0,204,216,100.07,20414.79,21615.66,3368.44,3566.58,0.0851,0.0908,0.01,12,1200.869999999999,198.13999999999987
100833,Core,West Europe,Affiliate,Budget,89.0,1,1,0.165,0.025,219,212,84.76,18561.94,17968.63,3062.72,2515.61,0.0584,0.0443,0.01,-7,-593.3099999999977,-547.1099999999997
100834,Premium,Central Europe,Affiliate,Midscale,83.5,0,0,0.175,0.0,430,416,92.01,39562.59,38274.51,6923.45,6698.04,0.1141,0.109,0.01,-14,-1288.0799999999945,-225.40999999999985
100835,Core,South Europe,Direct,Budget,64.9,0,0,0.165,0.0,224,261,89.09,19956.72,23253.14,3292.86,3836.77,0.0952,0.0859,0.01,37,3296.4199999999983,543.9099999999999
100836,Premium,Central Europe,Affiliate,Upscale,84.1,0,0,0.175,0.0,160,175,156.34,25014.6,27359.72,4377.56,4787.95,0.0965,0.1029,0.01,15,2345.1200000000026,410.3899999999994
100837,Long Tail,North Europe,Direct,Midscale,56.6,0,0,0.15,0.0,75,79,98.97,7422.93,7818.82,1113.44,1172.82,0.077,0.0674,0.01,4,395.8899999999994,59.37999999999988
100838,Core,West Europe,Mobile,Midscale,75.8,1,0,0.165,0.0,256,265,154.76,39618.5,41011.34,6537.05,6766.87,0.0991,0.0859,0.025,9,1392.8399999999965,229.8199999999997
100839,Core,South Europe,Direct,Budget,89.4,1,0,0.165,0.0,219,216,76.32,16714.3,16485.34,2757.86,2720.08,0.0506,0.0642,0.01,-3,-228.95999999999913,-37.7800000000002
100840,Growth,West Europe,Mobile,Upscale,78.2,1,1,0.155,0.025,422,538,179.09,75574.58,96348.63,11714.06,12525.32,0.0825,0.0848,0.01,116,20774.050000000003,811.2600000000002
